51075.361129 r 19.254 0.013
51075.361962 i 18.250 0.009
51075.362796 u 21.743 0.149
51075.363629 z 17.766 0.021
51075.364462 g 20.374 0.023
52196.380313 r 19.294 0.014
52196.381146 i 18.242 0.010
52196.381980 u 22.465 0.340
52196.382813 z 17.706 0.020
52196.383646 g 20.492 0.026
52197.374743 r 19.307 0.014
52197.375576 i 18.304 0.010
52197.376410 u 21.615 0.158
52197.377243 z 17.721 0.019
52197.378076 g 20.494 0.025
52207.347092 r 19.281 0.013
52207.347925 i 18.274 0.010
52207.348759 u 21.816 0.180
52207.349592 z 17.763 0.019
52207.350425 g 20.498 0.025
52225.224931 r 19.326 0.013
52225.225764 i 18.282 0.009
52225.226598 u 21.817 0.153
52225.227431 z 17.755 0.018
52225.228264 g 20.483 0.023
52231.260713 r 19.264 0.013
52231.261546 i 18.271 0.009
52231.262380 u 21.523 0.131
52231.263213 z 17.714 0.018
52231.264046 g 20.517 0.023
52234.231802 r 19.279 0.014
52234.232635 i 18.303 0.009
52234.233469 u 22.094 0.220
52234.234302 z 17.725 0.017
52234.235135 g 20.463 0.024
52282.121787 r 19.293 0.015
52282.122620 i 18.294 0.010
52282.123454 u 21.835 0.191
52282.124287 z 17.736 0.020
52282.125120 g 20.456 0.026
52287.075651 r 19.319 0.015
52287.076484 i 18.295 0.009
52287.077318 u 22.599 0.352
52287.078151 z 17.743 0.018
52287.078984 g 20.455 0.024
52552.394355 r 19.259 0.013
52552.395188 i 18.297 0.009
52552.396022 u 21.735 0.171
52552.396855 z 17.711 0.018
52552.397688 g 20.425 0.023
52557.368712 r 19.273 0.016
52557.369545 i 18.267 0.010
52557.370379 u 21.830 0.227
52557.371212 z 17.713 0.021
52557.372045 g 20.355 0.023
52578.264799 r 19.303 0.013
52578.265632 i 18.283 0.009
52578.266466 u 21.588 0.133
52578.267299 z 17.725 0.018
52578.268132 g 20.477 0.023
52908.343279 r 19.312 0.013
52908.344112 i 18.307 0.010
52908.344946 u 21.627 0.144
52908.345779 z 17.748 0.018
52908.346612 g 20.386 0.022
52912.322718 r 19.293 0.014
52912.323551 i 18.312 0.010
52912.324385 u 21.832 0.180
52912.325218 z 17.783 0.019
52912.326051 g 20.393 0.023
52934.275182 r 19.288 0.015
52934.276015 i 18.256 0.010
52934.276849 u 21.673 0.180
52934.277682 z 17.685 0.021
52934.278515 g 20.376 0.025
52936.271108 r 19.318 0.014
52936.271941 i 18.300 0.010
52936.272775 u 21.587 0.138
52936.273608 z 17.725 0.018
52936.274441 g 20.475 0.023
53270.335204 r 19.319 0.021
#53270.336037 i -99.000 0.022
#53270.336870 u 24.438 99.999
#53270.337704 z -99.000 0.056
#53270.338537 g -99.000 0.056
53272.385109 r 19.297 0.015
53272.385942 i 18.330 0.010
53272.386776 u 22.528 0.449
53272.387609 z 17.790 0.021
53272.388442 g 20.404 0.026
53286.353828 r 19.272 0.014
53286.354661 i 18.282 0.009
53286.355495 u 22.186 0.281
53286.356328 z 17.723 0.017
53286.357161 g 20.467 0.030
53288.312320 r 19.265 0.013
53288.313153 i 18.282 0.009
53288.313987 u 21.674 0.158
53288.314820 z 17.729 0.018
53288.315653 g 20.434 0.022
#53296.307058 r -99.000 0.033
53296.307892 i 18.326 0.022
#53296.308725 u 23.801 1.689
53296.309558 z 17.785 0.067
53296.310392 g 20.412 0.043
53298.356772 r 19.298 0.016
53298.357605 i 18.297 0.011
53298.358439 u 22.186 0.289
53298.359272 z 17.738 0.022
53298.360105 g 20.482 0.030
53302.307988 r 19.318 0.020
53302.308821 i 18.278 0.011
53302.309655 u 22.235 0.556
53302.310488 z 17.759 0.019
53302.311321 g 20.464 0.057
53314.264719 r 19.281 0.015
53314.265552 i 18.280 0.010
53314.266386 u 21.556 0.157
53314.267219 z 17.736 0.020
53314.268052 g 20.461 0.026
53616.369077 r 19.343 0.017
53616.369910 i 18.318 0.012
#53616.370744 u 23.906 1.535
53616.371577 z 17.751 0.024
53616.372410 g 20.609 0.034
53626.345503 r 19.315 0.016
#53626.346336 i -99.000 0.016
#53626.347170 u -99.000 0.394
53626.348003 z 17.921 0.026
53626.348836 g 20.422 0.030
53628.330368 r 19.330 0.022
53628.331201 i 18.323 0.011
53628.332035 u 22.807 0.965
53628.332868 z 17.739 0.020
53628.333701 g 20.470 0.054
53637.331986 r 19.295 0.019
53637.332819 i 18.304 0.011
53637.333653 u 22.521 0.654
53637.334486 z 17.685 0.022
53637.335319 g 20.495 0.045
53639.377364 r 19.340 0.014
53639.378197 i 18.278 0.009
53639.379031 u 21.532 0.163
53639.379864 z 17.733 0.017
53639.380697 g 20.491 0.027
53641.376529 r 19.295 0.013
53641.377362 i 18.289 0.009
53641.378196 u 21.676 0.164
53641.379029 z 17.735 0.017
53641.379862 g 20.486 0.025
53654.359055 r 19.324 0.014
53654.359888 i 18.282 0.010
53654.360722 u 21.723 0.189
53654.361555 z 17.783 0.020
53654.362388 g 20.450 0.025
53657.335401 r 18.948 0.044
53657.336234 i 17.990 0.018
#53657.337068 u -99.000 0.755
53657.337901 z 17.438 0.033
53657.338734 g 20.443 0.146
53663.319960 r 19.234 0.017
53663.320793 i 18.259 0.010
53663.321627 u 22.760 0.947
53663.322460 z 17.693 0.018
53663.323293 g 20.588 0.061
53665.297931 r 19.272 0.018
#53665.298764 i -99.000 0.018
53665.299598 u 21.932 0.841
53665.300431 z 17.791 0.092
53665.301264 g 20.419 0.385
53666.390054 r 19.272 0.018
53666.390887 i 18.268 0.010
53666.391721 u 22.267 0.625
53666.392554 z 17.702 0.019
53666.393387 g 20.539 0.047
53670.314413 r 19.269 0.016
53670.315246 i 18.261 0.011
53670.316080 u 21.393 0.166
53670.316913 z 17.747 0.019
53670.317746 g 20.423 0.024
53673.282399 r 19.300 0.014
53673.283232 i 18.287 0.009
53673.284066 u 22.996 0.532
53673.284899 z 17.743 0.018
53673.285732 g 20.388 0.022
53675.279287 r 19.285 0.015
53675.280120 i 18.283 0.010
53675.280954 u 21.910 0.203
53675.281787 z 17.722 0.018
53675.282620 g 20.348 0.021
53677.300318 r 19.291 0.013
53677.301151 i 18.284 0.009
53677.301985 u 22.005 0.226
53677.302818 z 17.694 0.017
53677.303651 g 20.439 0.023
53680.286984 r 19.295 0.014
