51075.274015 r 20.225 0.030
51075.274848 i 20.104 0.046
51075.275682 u 21.665 0.160
51075.276515 z 20.044 0.166
51075.277348 g 20.563 0.035
51464.261892 r 20.281 0.037
51464.262725 i 20.177 0.047
51464.263559 u 21.216 0.134
51464.264392 z 20.307 0.188
51464.265225 g 20.528 0.037
52196.274579 r 20.215 0.029
52196.275412 i 20.131 0.038
52196.276246 u 21.290 0.119
52196.277079 z 20.081 0.143
52196.277912 g 20.490 0.028
52197.287688 r 20.264 0.025
52197.288521 i 20.145 0.032
52197.289355 u 21.617 0.140
52197.290188 z 19.870 0.096
52197.291021 g 20.552 0.027
52225.137826 r 20.025 0.023
52225.138659 i 19.938 0.031
52225.139493 u 21.150 0.088
52225.140326 z 19.882 0.103
52225.141159 g 20.108 0.021
52231.173612 r 19.463 0.015
52231.174445 i 19.522 0.021
52231.175279 u 20.594 0.061
52231.176112 z 19.526 0.064
52231.176945 g 19.432 0.014
52253.159785 r 20.220 0.033
52253.160618 i 20.109 0.042
52253.161452 u 22.485 0.491
52253.162285 z 20.274 0.176
52253.163118 g 20.478 0.038
52557.281615 r 20.213 0.029
52557.282448 i 20.001 0.039
52557.283282 u 21.467 0.155
52557.284115 z 19.986 0.123
52557.284948 g 20.453 0.030
52578.177697 r 19.377 0.015
52578.178530 i 19.483 0.022
52578.179364 u 20.539 0.059
52578.180197 z 19.376 0.069
52578.181030 g 19.321 0.012
52908.256181 r 20.150 0.027
52908.257014 i 20.030 0.036
52908.257848 u 21.410 0.146
52908.258681 z 19.976 0.119
52908.259514 g 20.363 0.027
52911.269966 r 19.950 0.023
52911.270799 i 19.890 0.032
52911.271633 u 21.575 0.150
52911.272466 z 19.798 0.103
52911.273299 g 20.217 0.024
52930.147338 r 19.601 0.016
52930.148171 i 19.591 0.022
52930.149005 u 20.928 0.084
52930.149838 z 19.572 0.066
52930.150671 g 19.701 0.016
52934.188080 r 20.226 0.030
52934.188913 i 20.052 0.039
52934.189747 u 21.538 0.177
52934.190580 z 19.871 0.116
52934.191413 g 20.594 0.035
52936.184006 r 19.853 0.019
52936.184839 i 19.774 0.029
52936.185673 u 21.072 0.089
52936.186506 z 19.667 0.074
52936.187339 g 19.984 0.021
52962.109527 r 19.590 0.019
52962.110360 i 19.586 0.026
52962.111194 u 20.651 0.068
52962.112027 z 19.501 0.082
52962.112860 g 19.543 0.016
53270.248076 r 20.010 0.027
53270.248910 i 19.864 0.036
53270.249743 u 21.537 0.139
53270.250576 z 20.027 0.099
53270.251410 g 20.281 0.029
53272.298012 r 19.675 0.030
53272.298845 i 19.699 0.034
53272.299679 u 21.061 0.180
53272.300512 z 19.552 0.080
#53272.301345 g -99.000 0.029
53286.266730 r 20.258 0.044
53286.267563 i 20.174 0.045
53286.268397 u 21.639 0.246
53286.269230 z 20.001 0.161
53286.270063 g 20.426 0.036
53288.225219 r 20.136 0.023
53288.226052 i 19.976 0.026
53288.226886 u 21.541 0.131
53288.227719 z 20.079 0.096
53288.228552 g 20.434 0.025
53294.252557 r 20.238 0.033
53294.253391 i 20.051 0.039
53294.254224 u 21.872 0.219
53294.255057 z 19.850 0.105
53294.255891 g 20.558 0.041
53302.220887 r 19.856 0.043
53302.221720 i 19.784 0.045
53302.222554 u 21.295 0.322
53302.223387 z 19.829 0.130
53302.224220 g 19.985 0.051
53312.176418 r 20.274 0.030
53312.177251 i 20.045 0.040
53312.178084 u 21.543 0.143
53312.178918 z 19.865 0.114
53312.179751 g 20.516 0.035
53314.177615 r 19.858 0.021
53314.178448 i 19.795 0.030
53314.179282 u 21.087 0.104
53314.180115 z 19.660 0.091
53314.180948 g 20.036 0.021
53616.281982 r 20.327 0.040
#53616.282815 i -99.000 0.053
53616.283649 u 21.490 0.179
53616.284482 z 19.945 0.137
#53616.285315 g -99.000 0.065
53623.272193 r 20.056 0.029
53623.273026 i 19.893 0.035
53623.273860 u 21.375 0.145
53623.274693 z 19.825 0.101
53623.275526 g 20.352 0.028
53626.258406 r 20.183 0.035
53626.259239 i 20.112 0.042
53626.260073 u 21.500 0.197
53626.260906 z 20.377 0.161
53626.261739 g 20.452 0.042
53628.243271 r 20.252 0.052
53628.244104 i 20.113 0.053
53628.244938 u 22.294 0.765
53628.245771 z 20.071 0.151
53628.246604 g 20.510 0.076
53637.244887 r 19.668 0.026
53637.245720 i 19.679 0.038
53637.246554 u 21.068 0.197
53637.247387 z 19.764 0.142
#53637.248220 g -99.000 0.027
53639.290263 r 20.229 0.027
53639.291096 i 20.143 0.033
53639.291930 u 21.433 0.124
53639.292763 z 20.242 0.120
53639.293596 g 20.484 0.029
53644.237356 r 19.347 0.018
53644.238190 i 19.464 0.024
53644.239023 u 20.584 0.053
53644.239856 z 19.447 0.053
53644.240690 g 19.316 0.019
53654.271956 r 20.171 0.025
53654.272789 i 20.078 0.035
53654.273623 u 21.332 0.139
53654.274456 z 20.147 0.141
53654.275289 g 20.386 0.026
53656.219550 r 19.542 0.038
53656.220383 i 19.518 0.044
53656.221217 u 21.119 0.394
53656.222050 z 19.673 0.149
53656.222883 g 19.565 0.046
53663.232860 r 19.484 0.019
53663.233693 i 19.484 0.021
53663.234527 u 20.611 0.120
53663.235360 z 19.538 0.067
53663.236193 g 19.383 0.020
53668.222460 r 19.743 0.023
53668.223293 i 19.742 0.035
53668.224127 u 21.114 0.134
53668.224960 z 19.638 0.110
53668.225793 g 19.845 0.021
53670.227312 r 20.227 0.026
53670.228145 i 20.147 0.039
53670.228979 u 21.730 0.166
53670.229812 z 20.295 0.142
53670.230645 g 20.489 0.028
53673.195296 r 19.940 0.022
53673.196129 i 19.862 0.030
53673.196963 u 21.382 0.146
53673.197796 z 19.907 0.100
53673.198629 g 20.218 0.025
53675.192185 r 19.430 0.022
53675.193018 i 19.413 0.030
53675.193852 u 20.417 0.069
53675.194685 z 19.593 0.103
53675.195518 g 19.319 0.015
53677.213216 r 20.220 0.026
53677.214049 i 20.088 0.033
53677.214883 u 21.359 0.117
53677.215716 z 19.878 0.086
53677.216549 g 20.483 0.026
53680.199882 r 19.775 0.021
53680.200715 i 19.768 0.028
53680.201549 u 21.182 0.118
53680.202382 z 19.658 0.078
53680.203215 g 19.995 0.020
53693.201781 r 19.721 0.027
53693.202614 i 19.677 0.032
53693.203448 u 21.008 0.239
53693.204281 z 19.776 0.089
53693.205114 g 19.835 0.035
53704.185106 r 20.014 0.026
53704.185939 i 19.921 0.033
53704.186773 u 21.624 0.169
53704.187606 z 19.924 0.110
53704.188439 g 20.320 0.027
53974.277777 r 20.164 0.024
53974.278611 i 20.103 0.028
53974.279444 u 21.516 0.109
