"g",-0.663449705162777,-0.658295095402605,-0.639433574725259,-0.618702756548766,-0.590489803135481,-0.569120332944678,-0.54867075685116,-0.523551560841982,-0.493836210750855,-0.469165667956226,-0.437119689303971,-0.406114381262234,-0.380249333954572,-0.35673132814224,-0.330586395060629,-0.309079993928206,-0.282009926714661,-0.257792794164345,-0.237330335837952,-0.217520328683833,-0.202146271333597,-0.182342742022985,-0.161688402897809,-0.140668782807348,-0.121490494420048,-0.103200091846497,-0.0849991223273637,-0.0660170071915514,-0.0466292256617235,-0.0307530404740953,-0.0139959835794864,0.00246493396071608,0.016704012399526,0.0332458359450431,0.048393972598059,0.0639707868038704,0.0798314525719577,0.093895484391595,0.107067980891078,0.120053897528606,0.135757580120833,0.149540853281714,0.16154461368784,0.175954959518745,0.187435505370559,0.196613244902583,0.207555982898595,0.218550041525141,0.229208319489173,0.237264338954994,0.244019242361936,0.252417020946099,0.258938714215611,0.263860244417219,0.2714409779393,0.276477789107231,0.280356186266451,0.282677063098699,0.283391390115682,0.286670890841502,0.28525045224185,0.283449866088831,0.282945524643644,0.281475997042535,0.282946498574748,0.283063319711227,0.283999850376025,0.28187652617903,0.281166282226619,0.280050882623816,0.280533032041065,0.279707448036851,0.278739110564534,0.27872736874344,0.280220139312423,0.285470843191513,0.290815453878328,0.29683350182026,0.304263535723148,0.313119871886943,0.319612261140112,0.326473257264211,0.335259591623343,0.336550294837223,0.331867302645805,0.323423589183624,0.307526783187941,0.274548039368298,0.225844255149722,0.164318872629675,0.0756855976975631,-0.0353200986340356,-0.157071120351741,-0.269551699469764,-0.375075378294783,-0.471691662690066,-0.549304246049651,-0.602867807251135,-0.640055352228269,-0.656950164880317
"i",-0.336131922681676,-0.333118152512968,-0.325141303449234,-0.311894289578803,-0.304102884050742,-0.293606400682274,-0.28291727576506,-0.269917077580736,-0.255717374273684,-0.243096442243612,-0.227594387126438,-0.217463750829085,-0.208848379689097,-0.196756227140121,-0.185040170469331,-0.176328087537286,-0.165092246824351,-0.155420853742028,-0.146621023609694,-0.138319478631452,-0.130794200578611,-0.122096893473777,-0.114664356414427,-0.105493288868974,-0.0971156430722437,-0.0883676385345653,-0.0792816266675032,-0.070150406172308,-0.0615953448407371,-0.0534584611927864,-0.0434741723863929,-0.0346420105613843,-0.0276921426636813,-0.0197553291279399,-0.0119985478242196,-0.00447653453270664,0.00343489004000284,0.0104544357978975,0.0186613685208016,0.026073433579204,0.0338849421112396,0.0424772284368534,0.0505083503335307,0.0583400415164636,0.0644673480629248,0.0721866162644735,0.0784387572286765,0.0841416238460352,0.0909547549466867,0.0981876585882474,0.103520249008888,0.110165714904221,0.115350139637828,0.120726488891232,0.12609061179878,0.131607884569212,0.135261849054762,0.136876246613762,0.1401610685363,0.142691543618533,0.143307268818436,0.143556848346433,0.146186269931683,0.150700524158588,0.153590589886638,0.155956231776468,0.158265243435723,0.15978712396061,0.160743238717124,0.162742506682746,0.165625813158462,0.16701993145274,0.169389358722951,0.172401362010933,0.176865933524664,0.181906006530108,0.188418092394093,0.194498118391644,0.20498956717964,0.21346847698256,0.221055274971069,0.227847938409538,0.232459553314333,0.235911834888773,0.237084777374216,0.235636789153975,0.227607751349609,0.205162371048442,0.179009995387102,0.142022044173118,0.0883604048543657,0.0194987244994938,-0.0505039129945081,-0.115856646359207,-0.173997132342554,-0.222724176685285,-0.264584245004827,-0.297459498803377,-0.319695018050881,-0.33273425582227
"r",-0.454040733944141,-0.447273311329362,-0.435138430341295,-0.418392811625745,-0.402986028337312,-0.39153977841548,-0.374085186712562,-0.356093757028523,-0.338189278520361,-0.320071040121983,-0.299233028803764,-0.283130127845806,-0.267384990093463,-0.249352720106374,-0.234319746780478,-0.218402419417168,-0.201395370009198,-0.189450516811685,-0.175394234093811,-0.161114180714913,-0.152153718986291,-0.139609772715774,-0.128226407064194,-0.116043622692951,-0.102641378602834,-0.0916362579836767,-0.0798656066738453,-0.0661221242854011,-0.0534564181362282,-0.0431564056081109,-0.0314178725688036,-0.0208581190710551,-0.00914518785332743,0.000735256332791196,0.00949967180227018,0.0210002635153979,0.0305082806410925,0.0399770533497291,0.0500005098148721,0.0622156005432992,0.0706627603709412,0.0792948734240933,0.0895904774032277,0.100509858951928,0.108469240595682,0.116143356432028,0.123906795668679,0.132149552685298,0.139707207272954,0.1461167252738,0.151711035139792,0.159529805122563,0.166499473100415,0.172754406487318,0.177229038929571,0.181491134230344,0.185149096695853,0.18687328977648,0.190681146616901,0.193337441312695,0.194698671185227,0.193960992411343,0.195368381526839,0.197454488761302,0.198946626666056,0.199786060646214,0.198195915502731,0.19891582949597,0.198313232259914,0.200389478258907,0.202535178370899,0.203417941897434,0.204871565793703,0.208363963687583,0.211939423720242,0.217488918047868,0.222040972371719,0.228003055853472,0.23750318459328,0.246327641267317,0.255437891130346,0.26276942996199,0.267246372221623,0.269464797603313,0.269483930321651,0.265183472347369,0.250198669984121,0.22568990471078,0.193202301761173,0.147793941635207,0.0809634197722097,-0.00370570299442249,-0.091031289994365,-0.17626999961301,-0.249312883377941,-0.312075255073349,-0.363071538874505,-0.404228284252255,-0.432322398624819,-0.448361069157239
"Y",-0.287516528597114,-0.287442572093978,-0.281623426960148,-0.275167640229024,-0.265712791407453,-0.258263148276089,-0.249333586135804,-0.24088846634526,-0.229094258596028,-0.219112051644625,-0.208002910490533,-0.198549215586273,-0.19098226715476,-0.180807571094149,-0.171622547025254,-0.166343500634794,-0.154975511743039,-0.145113189401425,-0.138985356097803,-0.131270163278667,-0.125344794774966,-0.119592892195891,-0.110049034337295,-0.103725988538437,-0.0960314956995464,-0.0871091166899595,-0.0803334072098819,-0.0714921995935058,-0.0678563629204303,-0.059226197956893,-0.0482735671726245,-0.0429105744635183,-0.0369621829585602,-0.029625837617061,-0.0249098825416645,-0.0191592732977877,-0.0103323795366264,-0.00314550464653579,0.00455257052331751,0.011440959496417,0.0190798709636332,0.0280869307749044,0.0325067688457429,0.0403780457775211,0.0456848343244444,0.0522588619847455,0.058052618785166,0.0660512486691403,0.0717268803218125,0.0760158052095465,0.0833984885788717,0.089317160731197,0.0955943989833956,0.100148306193212,0.103698385218259,0.108377664431314,0.113553412460175,0.116612168626686,0.116689597905994,0.119577473763903,0.123065076224847,0.125744086082727,0.128618083048422,0.130874151433136,0.134696346350658,0.136545971336994,0.137831268172604,0.140499493968527,0.14463419755083,0.148943585944047,0.152596341875369,0.154279971990358,0.155580498253219,0.160674111781358,0.162267532606511,0.167503732326976,0.176776741101669,0.184084896858827,0.193139947584421,0.204241035793573,0.209338021417052,0.216630398943978,0.223747541387667,0.22969526736104,0.229421928535249,0.228401781083744,0.221222092487906,0.202078909372129,0.179895513369307,0.147429711721737,0.0961289854305539,0.0383589843035029,-0.0213654343959092,-0.0769390922267027,-0.127633233036623,-0.177533269357091,-0.217677350884171,-0.247108449169393,-0.269193882180234,-0.283410552074817
"z",-0.287516528597114,-0.287442572093978,-0.281623426960148,-0.275167640229024,-0.265712791407453,-0.258263148276089,-0.249333586135804,-0.24088846634526,-0.229094258596028,-0.219112051644625,-0.208002910490533,-0.198549215586273,-0.19098226715476,-0.180807571094149,-0.171622547025254,-0.166343500634794,-0.154975511743039,-0.145113189401425,-0.138985356097803,-0.131270163278667,-0.125344794774966,-0.119592892195891,-0.110049034337295,-0.103725988538437,-0.0960314956995464,-0.0871091166899595,-0.0803334072098819,-0.0714921995935058,-0.0678563629204303,-0.059226197956893,-0.0482735671726245,-0.0429105744635183,-0.0369621829585602,-0.029625837617061,-0.0249098825416645,-0.0191592732977877,-0.0103323795366264,-0.00314550464653579,0.00455257052331751,0.011440959496417,0.0190798709636332,0.0280869307749044,0.0325067688457429,0.0403780457775211,0.0456848343244444,0.0522588619847455,0.058052618785166,0.0660512486691403,0.0717268803218125,0.0760158052095465,0.0833984885788717,0.089317160731197,0.0955943989833956,0.100148306193212,0.103698385218259,0.108377664431314,0.113553412460175,0.116612168626686,0.116689597905994,0.119577473763903,0.123065076224847,0.125744086082727,0.128618083048422,0.130874151433136,0.134696346350658,0.136545971336994,0.137831268172604,0.140499493968527,0.14463419755083,0.148943585944047,0.152596341875369,0.154279971990358,0.155580498253219,0.160674111781358,0.162267532606511,0.167503732326976,0.176776741101669,0.184084896858827,0.193139947584421,0.204241035793573,0.209338021417052,0.216630398943978,0.223747541387667,0.22969526736104,0.229421928535249,0.228401781083744,0.221222092487906,0.202078909372129,0.179895513369307,0.147429711721737,0.0961289854305539,0.0383589843035029,-0.0213654343959092,-0.0769390922267027,-0.127633233036623,-0.177533269357091,-0.217677350884171,-0.247108449169393,-0.269193882180234,-0.283410552074817
